;obj_regio3;long;obj_street;obj_baseRent;geo_plz;obj_livingSpace;lat;rel_baseRent;culture;s-stations;university;food;nightlife;spareTime;transportations
1766;Heiterblick;12.470527962536915;Maulwurfweg;355,0;4329,0;44,22;51.35798637187101;8,028041610131162;0;0;1;1;0;0;2
1767;Schleußig;12.34100594357594;"K&ouml;nneritzstra&szlig;e";560,0;4229,0;73,54;51.319302796554204;7,614903453902638;0;0;0;6;1;0;4
1768;Möckern;12.3474983685161;"Nernststra&szlig;e";510,0;4159,0;71,07;51.36806856529965;7,176023638666106;1;1;0;8;0;0;6
1769;Kleinzschocher;12.325035331978214;"Hirzelstra&szlig;e";440,0;4229,0;65,0;51.31870364485608;6,769230769230768;3;0;3;5;2;0;5
1770;Stötteritz;12.41489867485281;"Holzh&auml;user Stra&szlig;e";435,0;4299,0;64,4;51.31989512639723;6,754658385093168;4;0;1;4;2;0;4
1771;Anger-Crottendorf;12.42031580184951;"Stegerwaldstra&szlig;e";455,0;4318,0;65,17;51.334978587088095;6,98174006444683;0;1;0;1;2;0;4
1772;Zentrum-Nordwest;12.365737054396654;"F&auml;rberstra&szlig;e";348,0;4105,0;38,9;51.345501352031796;8,946015424164525;3;0;6;19;7;0;5
1773;Altlindenau;12.322319896072717;"D&uuml;rrenbergerstra&szlig;e";360,0;4177,0;66,0;51.3332195317204;5,454545454545454;11;0;4;4;2;0;3
1774;Thekla;12.435599774982116;"Tauchaer Stra&szlig;e";260,0;4349,0;44,0;51.38001883000461;5,909090909090909;0;0;2;3;2;0;2
1775;Zentrum-Nord;12.367999082656526;"Trufanowstra&szlig;e";350,0;4105,0;37,0;51.354148588118704;9,459459459459461;10;0;5;11;4;0;4
1776;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";320,0;4177,0;41,5;51.3424910408337;7,710843373493977;1;0;1;4;2;0;6
1777;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";325,0;4177,0;42,0;51.3424910408337;7,738095238095237;1;0;1;4;2;0;6
1778;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";322,0;4177,0;43,0;51.3424910408337;7,488372093023256;1;0;1;4;2;0;6
1779;Leutzsch;12.306686445232096;"Bischofstra&szlig;e";305,0;4179,0;44,11;51.34952983697579;6,9145318521877135;1;1;0;2;0;0;3
1780;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";480,0;4177,0;63,0;51.3424910408337;7,6190476190476195;1;0;1;4;2;0;6
1781;Wiederitzsch;12.369237288677649;Lavendelweg;220,0;4158,0;29,24;51.4037114324646;7,523939808481533;0;0;0;1;0;0;1
1782;Zentrum-Nordwest;12.353726641398811;"Christianstra&szlig;e";470,0;4105,0;77,0;51.34729217729318;6,103896103896104;1;0;3;5;4;0;4
1783;Gohlis-Süd;12.367028902865083;"Georg Schumann Stra&szlig;e";275,0;4155,0;41,27;51.3620293230524;6,663435909861884;1;0;5;7;4;0;4
1784;Mockau-Süd;12.405676486387279;"Mockauer Stra&szlig;e";400,0;4357,0;75,4;51.3682014825552;5,305039787798409;3;0;2;3;1;0;3
1785;Volkmarsdorf;12.412079615461142;"Ihmelsstra&szlig;e";330,0;4318,0;58,0;51.3411633906217;5,689655172413793;3;0;4;5;5;0;5
1786;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";315,0;4177,0;42,0;51.3424910408337;7,5;1;0;1;4;2;0;6
1787;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";315,0;4177,0;41,0;51.3424910408337;7,682926829268293;1;0;1;4;2;0;6
1788;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";322,0;4177,0;43,0;51.3424910408337;7,488372093023256;1;0;1;4;2;0;6
1789;Baalsdorf;12.478865406476581;Brandiser Strasse;500,0;4316,0;73,0;51.323653366698295;6,849315068493151;0;0;0;1;0;0;0
1790;Schönefeld-Abtnaundorf;12.408347595069593;Dimpfelstr.;280,64;4347,0;53,97;51.3527256265456;5,1999258847507885;0;0;0;6;0;0;7
1791;Möckern;12.346848647468207;"Nernststra&szlig;e";370,0;4159,0;58,87;51.36733270468722;6,285034822490232;1;0;0;6;0;0;5
1792;Altlindenau;12.32351101096209;"William-Zipperer-Stra&szlig;e";325,0;4177,0;42,0;51.3424910408337;7,738095238095237;1;0;1;4;2;0;6
1793;Altlindenau;12.326929418781756;"William-Zipperer-Stra&szlig;e";455,0;4177,0;66,29;51.34175758691472;6,86378035902851;1;0;2;4;4;0;7
1794;Plagwitz;12.336879162654665;Zschochersche Str.;230,0;4229,0;30,62;51.329701661425105;7,511430437622469;5;0;1;33;7;0;5
1795;Kleinzschocher;12.322749925954275;Wigandstr.;414,8;4229,0;51,85;51.3193327441372;8,0;3;0;3;4;3;0;4
1796;Kleinzschocher;12.322749925954275;Wigandstr.;459,44;4229,0;59,59;51.3193327441372;7,7100184594730665;3;0;3;4;3;0;4
1797;Plagwitz;12.336879162654665;Zschochersche Str.;300,0;4229,0;40,0;51.329701661425105;7,5;5;0;1;33;7;0;5
1798;Kleinzschocher;12.322749925954275;Wigandstr.;826,64;4229,0;98,41;51.3193327441372;8,399959353724215;3;0;3;4;3;0;4
1799;Schönefeld-Abtnaundorf;12.413229716318481;"Leostra&szlig;e";350,0;4347,0;57,0;51.360268963595;6,140350877192982;0;0;0;4;2;0;5
1800;Plagwitz;12.336879162654665;Zschochersche Str.;260,0;4229,0;34,43;51.329701661425105;7,551553877432473;5;0;1;33;7;0;5
1801;Kleinzschocher;12.322749925954275;Wigandstr.;828,16;4229,0;97,43;51.3193327441372;8,500051318895618;3;0;3;4;3;0;4
1802;Altlindenau;12.328904588892325;"Merseburgerstra&szlig;e";440,5;4177,0;54,83;51.33665145309529;8,033923034834945;4;0;7;8;4;0;8
1803;Plagwitz;12.33733586833241;Erich-Zeigner-Allee;1100,0;4229,0;100,0;51.3260221861116;11,0;8;0;1;17;6;0;6
1804;Neulindenau;12.310699357041461;"Plautstra&szlig;e";385,0;4179,0;53,78;51.329611462039004;7,158795091111938;2;0;1;3;3;0;4
1805;Zentrum-Süd;12.375646293967971;"Schletterstra&szlig;e";1259,0;4107,0;133,0;51.3302562132518;9,466165413533835;4;1;2;22;12;0;8
1806;Altlindenau;12.336057227917228;"Ro&szlig;marktstra&szlig;e";382,0;4177,0;60,7;51.3397614146677;6,29324546952224;4;0;4;9;8;0;2
1807;Stötteritz;12.416554527180452;"Untere Eichst&auml;dtstra&szlig;e";1098,0;4299,0;120,0;51.32288375356533;9,15;4;0;0;4;1;0;5
1808;Kleinzschocher;12.322749925954275;Wigandstr.;409,94;4229,0;53,17;51.3193327441372;7,70998683468121;3;0;3;4;3;0;4
1809;Kleinzschocher;12.322749925954275;Wigandstr.;408,0;4229,0;51,0;51.3193327441372;8,0;3;0;3;4;3;0;4
1810;Plagwitz;12.344746277765415;"Ernst-Mey-Stra&szlig;e";1050,0;4229,0;105,0;51.3310896182701;10,0;4;0;4;6;5;0;3
1811;Südvorstadt;12.368736822086143;August-Bebel-Str.;1240,15;4275,0;145,9;51.3219209887869;8,5;4;0;4;25;11;0;4
1812;Gohlis-Süd;12.363036182112985;"Magdeburger Stra&szlig;e";500,0;4155,0;56,95;51.36525882737929;8,779631255487267;0;1;5;5;4;0;5
1813;Plagwitz;12.334256479535947;"Merseburger Stra&szlig;e";495,0;4229,0;51,29;51.329424555655;9,651004094365373;4;0;3;33;7;0;6
1814;Großzschocher;12.328796284580436;"W&ouml;llnerstra&szlig;e";555,0;4249,0;84,0;51.303281378817395;6,607142857142858;0;0;0;3;1;0;4
1815;Zentrum-West;12.361049549111405;"K&auml;the Kollwitz Stra&szlig;e";428,0;4109,0;71,4;51.3381623307133;5,9943977591036415;4;0;2;10;3;0;4
1816;Stötteritz;12.421025192383642;Ferdinand-Jost-Str.;280,0;4299,0;44,0;51.32113996114523;6,363636363636362;4;0;0;4;2;0;5
1817;Möckern;12.334809531997148;"Georg-Schumann-Stra&szlig;e";460,0;4159,0;71,0;51.371002896106255;6,478873239436621;1;0;0;5;1;0;4
1818;Möckern;12.34046812904111;Georg-Schumann-Str.;590,0;4159,0;93,17;51.36894680862942;6,33251046474187;2;0;0;3;0;0;3
1819;Marienbrunn;12.404038135703086;Triftweg;355,0;4277,0;46,0;51.306245776306;7,717391304347826;0;0;1;1;0;0;1
1820;Anger-Crottendorf;12.41422732928774;Gregor-Fuchs-Str.;495,0;4318,0;75,58;51.337878309069396;6,549351680338714;1;0;1;4;2;0;3
1821;Grünau-Mitte;12.288447792819321;Stuttgarter Allee;270,0;4209,0;33,7;51.3228477068661;8,01186943620178;1;0;0;6;0;0;5
1822;Lindenau;12.329664580955054;"Helmholtzstra&szlig;e";590,0;4177,0;64,0;51.3329021702319;9,21875;6;0;6;20;5;0;4
1823;Großzschocher;12.321568323295393;Pfeilstr.;480,0;4249,0;80,0;51.300291218100206;6,0;1;0;0;3;1;0;4
1824;Südvorstadt;12.374886966844715;"Alfred-K&auml;stner-Str.";455,0;4275,0;65,0;51.321935063530205;7,0;2;0;0;33;11;0;7
1825;Zentrum-Ost;12.391195974838707;"Inselstra&szlig;e";800,0;4103,0;83,0;51.339029136897295;9,63855421686747;4;0;3;5;3;0;9
1826;Lindenthal;12.319978919349296;Rudolf-Breitscheid-Str.;360,38;4158,0;56,31;51.389535627470295;6,399928964659918;0;0;0;1;0;0;0
1827;Leutzsch;12.30790970680689;"Georg-Schwarz-Stra&szlig;e";430,0;4179,0;57,27;51.3503825883957;7,50829404574821;1;1;0;2;0;0;3
1828;Plagwitz;12.344559082671072;Forststr.;466,0;4229,0;64,83;51.3317141939409;7,18803023291686;4;0;4;6;5;0;3
1829;Zentrum-Nord;12.37644982371196;"Eutritzscher Stra&szlig;e";1145,0;4105,0;127,0;51.35629899432786;9,015748031496065;4;0;3;4;4;0;3
1830;Thekla;12.435091088196552;"Porzcikstra&szlig;e";1000,0;4349,0;114,01;51.38312456413179;8,771160424524162;0;0;0;1;2;0;1
1831;Neustadt-Neuschönefeld;12.398567823398052;"Kohlgartenstra&szlig;e";696,15;4103,0;110,5;51.342341013833135;6,3;3;0;6;6;4;0;7
1832;Gohlis-Süd;12.356125526891539;Motteler Strasse;340,0;4155,0;57,0;51.3641634521435;5,964912280701754;0;1;3;4;0;0;6
1833;Mockau-Nord;12.416339269618573;Komarowstr.;171,5;4357,0;27,61;51.38140720433917;6,211517566099238;0;0;0;2;0;0;0
1834;Connewitz;12.38473867333816;"Klemmstra&szlig;e";395,0;4277,0;62,68;51.301448883857695;6,3018506700701975;1;1;2;2;1;0;3
1835;Eutritzsch;12.385927023087827;"Wittenberger Stra&szlig;e";299,0;4129,0;38,0;51.3625278450829;7,86842105263158;1;0;4;4;1;0;7
1836;Lindenau;12.327498656307153;"Endersstra&szlig;e";305,0;4177,0;44,44;51.3333098679818;6,863186318631864;4;0;7;12;4;0;6
1837;Dölitz-Dösen;12.410227047637694;"Leinestra&szlig;e";380,0;4279,0;60,0;51.2861964323419;6,333333333333332;0;0;0;2;0;0;0
1838;Südvorstadt;12.372485127606524;"Arndtstra&szlig;e";505,0;4275,0;64,0;51.3234166153774;7,890625;7;0;4;33;15;0;8
1839;Grünau-Mitte;12.287990073648102;Breisgaustr.;294,72;4209,0;49,12;51.317086113787404;6,000000000000001;1;1;4;4;1;0;3
1840;Wahren;12.32213953011852;Georg-Schumann-Str.;550,0;4159,0;77,24;51.37522284092421;7,120662868979803;0;0;0;5;3;0;3
1841;Grünau-Mitte;12.288447792819321;Stuttgarter Allee;395,0;4209,0;49,24;51.3228477068661;8,021933387489845;1;0;0;6;0;0;5
1842;Gohlis-Süd;12.370304620208644;"L&uuml;tzowstra&szlig;e";722,0;4155,0;87,82;51.3622014092442;8,221361876565702;0;1;4;7;3;0;4
1843;Möckern;12.343796984377422;"Erika-von-Brockdorff-Stra&szlig;e";470,0;4159,0;69,09;51.3678494590788;6,802721088435375;2;0;0;2;0;0;2
1844;Zentrum-Südost;12.38158656966352;"Goldschmidtstra&szlig;e";1199,0;4103,0;126,64;51.33669304989787;9,467782691092859;13;1;14;31;10;0;13
1845;Zentrum-Südost;12.38158656966352;"Goldschmidtstra&szlig;e";1211,03;4103,0;127,12;51.33669304989787;9,526667715544367;13;1;14;31;10;0;13
1846;Zentrum-Nordwest;12.362395241289944;"Funkenburgstra&szlig;e";490,0;4105,0;54,25;51.344864817321394;9,03225806451613;3;0;0;18;3;0;6
1847;Zentrum-Ost;12.390647946210056;"Dohnanyistra&szlig;e";260,33;4103,0;32,14;51.345678193969896;8,099875544492843;4;0;9;8;3;0;9
1848;Thekla;12.434498271768527;"Tauchaer Stra&szlig;e";430,0;4349,0;60,0;51.3801600968664;7,166666666666668;0;0;1;4;3;0;1
1849;Zentrum-Ost;12.390738505866402;"Hans-Poeche-Stra&szlig;e";417,0;4103,0;36,25;51.3437497942825;11,50344827586207;4;0;3;9;7;0;12
1850;Stötteritz;12.426839186238134;"Oberdorferstra&szlig;e";290,0;4299,0;43,04;51.3214138653473;6,737918215613383;0;0;0;3;1;0;3
1851;Zentrum-Süd;12.375249074096697;"H&auml;rtelstr.";603,0;4107,0;66,89;51.332756839602396;9,014800418597696;3;1;5;26;10;0;11
1852;Zentrum-Ost;12.388476070164005;"Chopinstra&szlig;e";590,0;4103,0;76,0;51.34312877709153;7,763157894736842;6;0;4;12;8;0;16
1853;Dölitz-Dösen;12.393306533493984;"B&uuml;rgerstra&szlig;e";605,0;4279,0;86,4;51.2881735006665;7,002314814814813;1;0;0;2;1;0;5
1854;Dölitz-Dösen;12.393306533493984;"B&uuml;rgerstra&szlig;e";344,0;4279,0;52,88;51.2881735006665;6,505295007564295;1;0;0;2;1;0;5
1855;Zentrum;12.370668203775208;Martin-Luther-Ring;548,0;4109,0;51,93;51.33725850040461;10,5526670518005;15;3;9;31;21;0;13
1856;Schönau;12.283136079002077;Frankenheimer Weg;212,16;4205,0;35,36;51.32685778293221;6,0;0;0;0;0;1;0;1
1857;Wahren;12.32396860319556;"Gottla&szlig;str.";504,0;4159,0;72,0;51.3747488332473;7,0;0;0;0;4;3;0;3
1858;Grünau-Ost;12.304697311679297;Dahlienstr.;371,34;4209,0;61,89;51.32347377370333;5,999999999999999;3;0;2;4;1;0;3
1859;Schönefeld-Abtnaundorf;12.408454334602327;"Dimpfelstra&szlig;e";370,0;4347,0;58,02;51.3530978222535;6,377111340916924;0;0;0;6;0;0;3
1860;Sellerhausen-Stünz;12.430018018024164;"Bruhnsstra&szlig;e";380,0;4318,0;55,0;51.3410168111687;6,909090909090909;1;0;3;3;2;0;3
1861;Connewitz;12.378497985841653;"Scheffelstra&szlig;e";1448,82;4277,0;134,5;51.311599780665205;10,771895910780671;2;0;8;12;4;0;4
1862;Sellerhausen-Stünz;12.430406170694628;"R&uuml;digerstr.";730,0;4318,0;109,0;51.3411914850931;6,697247706422019;1;0;3;3;2;0;3
1863;Plagwitz;12.334847818074575;"Merseburger Stra&szlig;e";295,0;4229,0;45,0;51.328719006348344;6,5555555555555545;4;0;2;35;8;0;6
1864;Grünau-Ost;12.305608611248585;Dahlienstr.;363,9;4209,0;60,65;51.323337381758606;6,0;3;0;1;4;1;0;3
1865;Volkmarsdorf;12.406706285798087;"Zollikoferstra&szlig;e";306,41;4315,0;60,08;51.344102949272774;5,100033288948071;5;0;3;6;5;0;4
1866;Plagwitz;12.326566671018147;"Gie&szlig;erstra&szlig;e";420,0;4229,0;56,0;51.322234553470494;7,5;8;0;4;4;4;0;5
1867;Dölitz-Dösen;12.39340929613348;"B&uuml;rgerstr.";605,0;4279,0;86,4;51.28818968906071;7,002314814814813;1;0;0;2;1;0;5
1868;Eutritzsch;12.385997111773436;Delitzscher Str.;370,0;4129,0;60,0;51.37385748036605;6,166666666666668;1;0;2;1;3;0;4
1869;Zentrum-Südost;12.390287887767771;"Goldschmidtstra&szlig;e";1234,84;4103,0;121,48;51.3343998787837;10,16496542640764;5;0;7;10;0;0;7
1870;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";505,0;4347,0;58,03;51.352494570371896;8,702395312769259;0;0;0;7;0;0;6
1871;Böhlitz-Ehrenberg;12.288646701925785;"Kantor-Andr&auml;-Stra&szlig;e";329,0;4178,0;50,57;51.35538435211094;6,505833498121417;0;0;1;0;1;0;2
1872;Kleinzschocher;12.327219273110972;"Hirzelstra&szlig;e";575,0;4229,0;66,0;51.3186699761167;8,712121212121213;3;0;6;4;1;0;5
1873;Zentrum-West;12.369616822753846;Gottschedstr.;890,0;4109,0;93,5;51.340374772467;9,518716577540108;20;2;7;38;26;0;19
1874;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";550,0;4347,0;63,13;51.352494570371896;8,712181213369238;0;0;0;7;0;0;6
1875;Connewitz;12.374556493113339;Wolfgang-Heinze-Str.;277,0;4277,0;35,47;51.30400884689438;7,809416408232309;5;0;1;5;4;0;2
1876;Mockau-Nord;12.417059158695588;Komarowstr.;178,0;4357,0;27,82;51.38150213460142;6,398274622573688;0;0;0;2;0;0;0
1877;Schönefeld-Abtnaundorf;12.40984450900441;"Taubestra&szlig;e";375,0;4347,0;57,76;51.3540374845491;6,492382271468143;0;0;0;4;0;0;7
1878;Kleinzschocher;12.324835158407915;"Rolf-Axen-Stra&szlig;e";400,0;4229,0;54,25;51.31673536583712;7,3732718894009235;4;0;2;6;1;0;3
1879;Knautkleeberg-Knauthain;12.314335523434314;"Seumestra&szlig;e";810,0;4249,0;120,0;51.28603353492347;6,75;0;0;0;2;1;0;3
1880;Plagwitz;12.332659826412092;"Klarastra&szlig;e";494,0;4229,0;76,0;51.3214027900172;6,5;7;0;3;4;6;0;4
1881;Gohlis-Süd;12.360819602722886;"Marbachstra&szlig;e";1400,0;4155,0;163,74;51.3595141524896;8,55014046659338;0;0;3;5;3;0;3
1882;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";636,0;4347,0;73,1;51.352494570371896;8,700410396716826;0;0;0;7;0;0;6
1883;Plagwitz;12.344227946867141;"Forststra&szlig;e";550,0;4229,0;71,83;51.330926372701995;7,656967840735068;3;0;4;6;5;0;4
1884;Südvorstadt;12.371147910512985;"Kochstra&szlig;e";790,0;4275,0;84,0;51.319188418417205;9,404761904761905;6;0;1;24;10;0;4
1885;Zentrum-West;12.369616822753846;Gottschedstr.;830,0;4109,0;87,0;51.340374772467;9,540229885057473;20;2;7;38;26;0;19
1886;Sellerhausen-Stünz;12.440357489908845;"Dybwadstra&szlig;e";500,0;4328,0;80,0;51.34970740091887;6,25;0;0;1;4;2;0;5
1887;Dölitz-Dösen;12.393306533493984;"B&uuml;rgerstra&szlig;e";289,0;4279,0;48,11;51.2881735006665;6,007067137809187;1;0;0;2;1;0;5
1888;Lausen-Grünau;12.265157938411901;Am Grund;381,58;4207,0;68,14;51.30777282241771;5,599941297329029;0;0;0;0;0;0;4
1889;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";543,0;4347,0;65,38;51.352494570371896;8,305292138268584;0;0;0;7;0;0;6
1890;Connewitz;12.385287065317822;Probstheidaer Str.;325,0;4277,0;42,08;51.3024879089571;7,72338403041825;0;1;0;2;0;0;3
1891;Stötteritz;12.422235409776182;Lange Reihe;390,0;4299,0;64,6;51.31947170451548;6,037151702786377;2;0;0;6;2;0;3
1892;Mockau-Süd;12.403650328695743;"Mockauer Stra&szlig;e";525,0;4357,0;58,07;51.365685904809105;9,040812812123301;1;1;2;4;2;0;6
1893;Gohlis-Süd;12.362468842505127;"Breitenfelder Stra&szlig;e";400,0;4155,0;51,62;51.3652883703249;7,748934521503293;0;1;4;5;3;0;5
1894;Neustadt-Neuschönefeld;12.407926045047299;"Bennigsenstra&szlig;e";595,0;4315,0;69,69;51.339777628898624;8,537810302769406;3;0;6;4;4;0;5
1895;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";448,0;4347,0;55,95;51.352494570371896;8,007149240393208;0;0;0;7;0;0;6
1896;Zentrum-Südost;12.385418497467034;Johannisgasse;983,0;4103,0;81,92;51.33722788878322;11,99951171875;8;0;9;14;6;0;11
1897;Lausen-Grünau;12.2628369549524;Am Grund;395,3;4207,0;69,35;51.30827362035561;5,7000720980533535;0;0;0;0;0;0;3
1898;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";585,0;4347,0;70,46;51.352494570371896;8,302583025830259;0;0;0;7;0;0;6
1899;Plagwitz;12.340038734072735;Karl-Heine-Str.;399,0;4229,0;44,0;51.3325429458599;9,068181818181818;5;0;4;23;5;0;4
1900;Gohlis-Mitte;12.378409441849096;"Krokerstra&szlig;e";986,0;4157,0;109,55;51.367828210092;9,00045641259699;0;0;0;4;3;0;3
1901;Zentrum;12.373087514476099;Burgstr.;652,0;4109,0;66,66;51.3378219290637;9,78097809780978;19;3;19;36;25;0;18
1902;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";526,0;4347,0;63,26;51.352494570371896;8,314890926335758;0;0;0;7;0;0;6
1903;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";605,0;4347,0;72,85;51.352494570371896;8,304735758407688;0;0;0;7;0;0;6
1904;Schönefeld-Abtnaundorf;12.40938554356982;"Gorkistra&szlig;e";594,0;4347,0;74,15;51.352494570371896;8,01078894133513;0;0;0;7;0;0;6
1905;Neustadt-Neuschönefeld;12.407926045047299;"Bennigsenstra&szlig;e";595,0;4315,0;70,22;51.339777628898624;8,47336941042438;3;0;6;4;4;0;5
1906;Holzhausen;12.457107664760738;Arthur-Polenz-Str.;322,0;4288,0;46,0;51.30651925637818;7,0;0;0;1;1;0;0;1
1907;Reudnitz-Thonberg;12.415719716736255;Posadowsky-Anlagen;450,0;4317,0;73,7;51.331237230240205;6,10583446404342;0;1;0;2;1;0;4
1908;Dölitz-Dösen;12.39503906422721;Leinestr.;529,0;4279,0;70,0;51.2873167446105;7,557142857142857;0;0;0;2;2;0;6
1909;Reudnitz-Thonberg;12.411735896043167;"Palmstra&szlig;e";400,0;4317,0;57,0;51.3294555306428;7,0175438596491215;1;0;1;4;1;0;3
1910;Dölitz-Dösen;12.39503906422721;Leinestr.;539,0;4279,0;71,0;51.2873167446105;7,591549295774647;0;0;0;2;2;0;6
1911;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";526,0;4347,0;63,5;51.352521342917;8,283464566929133;0;0;0;7;0;0;6
1912;Anger-Crottendorf;12.407526194895404;Schirmerstr.;550,0;4318,0;97,28;51.3340150733243;5,6537828947368425;4;0;2;6;3;0;4
1913;Zentrum-Südost;12.388517452352946;"Tarostra&szlig;e";299,0;4103,0;32,07;51.322611177069504;9,323355160586216;3;1;2;2;3;0;4
1914;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";585,0;4347,0;70,5;51.352521342917;8,297872340425531;0;0;0;7;0;0;6
1915;Möckern;12.33715482210712;"Slevogtstra&szlig;e";1743,28;4159,0;158,48;51.36919463034079;11,0;2;0;0;4;0;0;4
1916;Südvorstadt;12.381266302782441;"Alfred-K&auml;stner-Stra&szlig;e";595,0;4275,0;71,91;51.3218711762475;8,274231678486997;3;1;3;5;4;0;3
1917;Reudnitz-Thonberg;12.413340303561142;"Steinberger Stra&szlig;e";400,0;4317,0;68,0;51.3311669193143;5,882352941176472;1;0;1;4;1;0;3
1918;Zentrum-Nordwest;12.372278419203552;"Humboldtstra&szlig;e";1198,0;4105,0;123,91;51.34626567150829;9,668307642643855;7;1;3;35;11;0;19
1919;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";605,0;4347,0;73,0;51.352521342917;8,287671232876713;0;0;0;7;0;0;6
1920;Lausen-Grünau;12.264335408420935;Am Grund;408,84;4207,0;68,14;51.3076333036383;6,0;0;0;0;0;0;0;3
1921;Zentrum-Südost;12.388517452352946;"Tarostra&szlig;e";479,0;4103,0;64,71;51.322611177069504;7,402256220058724;3;1;2;2;3;0;4
1922;Möckern;12.348399380620075;Faradaystr.;419,0;4159,0;55,0;51.3668455445824;7,618181818181817;1;1;0;6;0;0;3
1923;Schönefeld-Abtnaundorf;12.413355682529021;"St&ouml;ckelstr.";380,0;4347,0;58,02;51.358759835840395;6,549465701482247;0;0;0;3;2;0;3
1924;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";594,0;4347,0;74,0;51.352521342917;8,027027027027026;0;0;0;7;0;0;6
1925;Stötteritz;12.416684863858016;"Melscher Stra&szlig;e";423,0;4299,0;65,15;51.324835110173105;6,492709132770528;3;0;0;3;0;0;4
1926;Zentrum-Nord;12.375917913111133;Blumen;1140,7;4105,0;114,07;51.3524473922222;10,000000000000002;2;0;4;4;1;0;5
1927;Zentrum-Südost;12.388517452352946;"Tarostra&szlig;e";499,0;4103,0;70,74;51.322611177069504;7,054000565450948;3;1;2;2;3;0;4
1928;Zentrum-Nordwest;12.359809993414528;"Waldstra&szlig;e";649,0;4105,0;69,0;51.3424692187887;9,405797101449275;4;0;7;15;4;0;7
1929;Stötteritz;12.420107861696868;Thiemstr.;691,97;4299,0;83,37;51.31638319475137;8,299988005277678;0;0;0;4;2;0;2
1930;Neustadt-Neuschönefeld;12.407926045047299;"Bennigsenstra&szlig;e";510,0;4315,0;60,07;51.339777628898624;8,490094889295822;3;0;6;4;4;0;5
1931;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";448,0;4347,0;56,0;51.352521342917;8,0;0;0;0;7;0;0;6
1932;Neustadt-Neuschönefeld;12.401486862939048;"Mariannenstra&szlig;e";435,0;4135,0;54,38;51.3472126189816;7,9992644354542115;2;0;5;6;5;0;4
1933;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";543,0;4347,0;65,5;51.352521342917;8,290076335877862;0;0;0;7;0;0;6
1934;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";505,0;4347,0;58,0;51.352521342917;8,706896551724139;0;0;0;7;0;0;6
1935;Neustadt-Neuschönefeld;12.401486862939048;"Mariannenstra&szlig;e";500,0;4135,0;62,89;51.3472126189816;7,950389569088887;2;0;5;6;5;0;4
1936;Möckern;12.34097974027794;"Bl&uuml;cherstra&szlig;e";290,0;4159,0;48,3;51.369548467016706;6,004140786749482;2;1;0;4;0;0;2
1937;Gohlis-Mitte;12.376038697513067;"Virchowstra&szlig;e";962,0;4157,0;120,24;51.3665334509721;8,000665335994677;0;1;0;4;5;0;5
1938;Schönefeld-Abtnaundorf;12.409416092436096;"Gorkistra&szlig;e";550,0;4347,0;63,0;51.352521342917;8,730158730158731;0;0;0;7;0;0;6
1939;Neustadt-Neuschönefeld;12.401486862939048;"Mariannenstra&szlig;e";500,0;4135,0;62,89;51.3472126189816;7,950389569088887;2;0;5;6;5;0;4
1940;Neustadt-Neuschönefeld;12.401486862939048;"Mariannenstra&szlig;e";520,0;4135,0;64,95;51.3472126189816;8,006158583525789;2;0;5;6;5;0;4
1941;Möckern;12.348519125972533;"Glesiener Stra&szlig;e";380,0;4159,0;59,52;51.3747135970139;6,384408602150537;0;1;0;1;0;0;2
1942;Anger-Crottendorf;12.418006460173117;"Kr&ouml;nerstra&szlig;e";490,11;4318,0;73,7;51.3379475069045;6,650067842605155;0;1;0;1;2;0;2
